  0.0000000e+000 -8.5719165e+001
  1.7618170e-003 -8.5702442e+001
  3.5236340e-003 -8.5685734e+001
  5.2854511e-003 -8.5669042e+001
  9.3535376e-003 -8.5630553e+001
  1.3421624e-002 -8.5592142e+001
  1.7489711e-002 -8.5553813e+001
  2.1557797e-002 -8.5515566e+001
  3.0192224e-002 -8.5434655e+001
  3.8826650e-002 -8.5354107e+001
  4.7461077e-002 -8.5273917e+001
  5.6095503e-002 -8.5194081e+001
  7.4089324e-002 -8.5028826e+001
  9.2083144e-002 -8.4865055e+001
  1.1007696e-001 -8.4702733e+001
  1.2807079e-001 -8.4541827e+001
  1.4606461e-001 -8.4382304e+001
  1.7093522e-001 -8.4164038e+001
  1.9580584e-001 -8.3948278e+001
  2.2067646e-001 -8.3734951e+001
  2.4554708e-001 -8.3523985e+001
  2.7041769e-001 -8.3315311e+001
  3.0772871e-001 -8.3006414e+001
  3.4503973e-001 -8.2702316e+001
  3.8235075e-001 -8.2402816e+001
  4.1966177e-001 -8.2107724e+001
  4.5697279e-001 -8.1816858e+001
  5.2115263e-001 -8.1325926e+001
  5.8533248e-001 -8.0846166e+001
  6.4951232e-001 -8.0376809e+001
  7.1369216e-001 -7.9917144e+001
  7.7787201e-001 -7.9466512e+001
  9.0490010e-001 -7.8598908e+001
  1.0319282e+000 -7.7759986e+001
  1.1589563e+000 -7.6945902e+001
  1.2859844e+000 -7.6153284e+001
  1.4130125e+000 -7.5379142e+001
  1.6160721e+000 -7.4173593e+001
  1.8191317e+000 -7.2998912e+001
  2.0221913e+000 -7.1846802e+001
  2.1895468e+000 -7.0909080e+001
  2.3569023e+000 -6.9978209e+001
  2.5242578e+000 -6.9050836e+001
  2.6916134e+000 -6.8123740e+001
  2.8589689e+000 -6.7193747e+001
  3.0587663e+000 -6.6075105e+001
  3.2203917e+000 -6.5159610e+001
  3.3820172e+000 -6.4230564e+001
  3.5436426e+000 -6.3283198e+001
  3.6691245e+000 -6.2531158e+001
  3.7946065e+000 -6.1760441e+001
  3.9200884e+000 -6.0965800e+001
  4.0164934e+000 -6.0334662e+001
  4.1128985e+000 -5.9680799e+001
  4.2093035e+000 -5.8998274e+001
  4.2822062e+000 -5.8458313e+001
  4.3551089e+000 -5.7892723e+001
  4.4280117e+000 -5.7295314e+001
  4.4857057e+000 -5.6794638e+001
  4.5433997e+000 -5.6263465e+001
  4.6010937e+000 -5.5694632e+001
  4.6478129e+000 -5.5199982e+001
  4.6945321e+000 -5.4667713e+001
