  0.0000000e+000  9.0882083e-005
  5.3421616e-005  9.0882086e-005
  1.0684323e-004  9.0882089e-005
  1.6026485e-004  9.0882092e-005
  4.1821197e-004  9.0882114e-005
  6.7615909e-004  9.0882146e-005
  9.3410621e-004  9.0882188e-005
  1.1920533e-003  9.0882241e-005
  1.6538778e-003  9.0882365e-005
  2.1157023e-003  9.0882527e-005
  2.5775267e-003  9.0882728e-005
  3.0393512e-003  9.0882968e-005
  3.8249180e-003  9.0883466e-005
  4.6104847e-003  9.0884072e-005
  5.3960515e-003  9.0884781e-005
  6.1816183e-003  9.0885584e-005
  6.9671850e-003  9.0886470e-005
  8.0832349e-003  9.0887854e-005
  9.1992848e-003  9.0889358e-005
  1.0315335e-002  9.0890954e-005
  1.1431385e-002  9.0892616e-005
  1.2547435e-002  9.0894324e-005
  1.3663484e-002  9.0896056e-005
  1.5484972e-002  9.0898897e-005
  1.7306460e-002  9.0901710e-005
  1.9127948e-002  9.0904459e-005
  2.0949436e-002  9.0907123e-005
  2.2770924e-002  9.0909693e-005
  2.4592411e-002  9.0912167e-005
  2.6413899e-002  9.0914547e-005
  2.8868329e-002  9.0917621e-005
  3.1322759e-002  9.0920563e-005
  3.3777189e-002  9.0923397e-005
  3.6231619e-002  9.0926146e-005
  3.8686049e-002  9.0928831e-005
  4.1140479e-002  9.0931470e-005
  4.3594909e-002  9.0934078e-005
  4.6670839e-002  9.0937318e-005
  4.9746769e-002  9.0940542e-005
  5.2822699e-002  9.0943762e-005
  5.5898628e-002  9.0946985e-005
  5.8974558e-002  9.0950213e-005
  6.2050488e-002  9.0953451e-005
  6.5126418e-002  9.0956699e-005
  6.9356361e-002  9.0961180e-005
  7.3586303e-002  9.0965678e-005
  7.7816245e-002  9.0970190e-005
  8.2046188e-002  9.0974716e-005
  8.6276130e-002  9.0979252e-005
  9.0506072e-002  9.0983797e-005
  9.4736015e-002  9.0988350e-005
  1.0083914e-001  9.0994931e-005
  1.0694226e-001  9.1001525e-005
  1.1304539e-001  9.1008129e-005
  1.1914851e-001  9.1014743e-005
  1.2525164e-001  9.1021368e-005
  1.3135476e-001  9.1028002e-005
  1.3745789e-001  9.1034646e-005
  1.4383964e-001  9.1041604e-005
  1.5022138e-001  9.1048572e-005
  1.5660313e-001  9.1055551e-005
  1.6298488e-001  9.1062540e-005
  1.6936662e-001  9.1069540e-005
  1.7574837e-001  9.1076550e-005
  1.8475292e-001  9.1086458e-005
  1.9375747e-001  9.1096387e-005
  2.0276203e-001  9.1106334e-005
  2.1176658e-001  9.1116301e-005
  2.2077113e-001  9.1126285e-005
  2.2977568e-001  9.1136287e-005
  2.4502114e-001  9.1153258e-005
  2.6026660e-001  9.1170272e-005
  2.7551205e-001  9.1187327e-005
  2.9075751e-001  9.1204417e-005
  3.0600297e-001  9.1221538e-005
  3.2124843e-001  9.1238689e-005
  3.4110469e-001  9.1261062e-005
  3.6096096e-001  9.1283469e-005
  3.8081722e-001  9.1305904e-005
  4.0067349e-001  9.1328361e-005
  4.2052976e-001  9.1350833e-005
  4.4038602e-001  9.1373314e-005
  4.6857903e-001  9.1405244e-005
  4.9677203e-001  9.1437172e-005
  5.2496503e-001  9.1469088e-005
  5.5315804e-001  9.1500983e-005
  5.8135104e-001  9.1532848e-005
  6.0954404e-001  9.1564676e-005
  6.4809630e-001  9.1608127e-005
  6.8664855e-001  9.1651482e-005
  7.2520080e-001  9.1694727e-005
  7.6375305e-001  9.1737851e-005
  8.0230530e-001  9.1780842e-005
  8.4085755e-001  9.1823692e-005
  8.9644921e-001  9.1885212e-005
  9.5204087e-001  9.1946393e-005
  1.0076325e+000  9.2007214e-005
  1.0632242e+000  9.2067653e-005
  1.1188159e+000  9.2127692e-005
  1.1744075e+000  9.2187313e-005
  1.2500887e+000  9.2267779e-005
  1.3257698e+000  9.2347405e-005
  1.4014510e+000  9.2426159e-005
  1.4771322e+000  9.2504011e-005
  1.5528133e+000  9.2580936e-005
  1.6284945e+000  9.2656914e-005
  1.7302709e+000  9.2757562e-005
  1.8320473e+000  9.2856427e-005
  1.9338237e+000  9.2953480e-005
  2.0356001e+000  9.3048702e-005
  2.1373764e+000  9.3142080e-005
  2.2391528e+000  9.3233609e-005
  2.3659655e+000  9.3345065e-005
  2.4927782e+000  9.3453662e-005
  2.6195909e+000  9.3559419e-005
  2.7464036e+000  9.3662370e-005
  2.8732163e+000  9.3762552e-005
  3.0000289e+000  9.3860012e-005
  3.1741881e+000  9.3989517e-005
  3.3483474e+000  9.4114132e-005
  3.5225066e+000  9.4234013e-005
  3.6966658e+000  9.4349329e-005
  3.8708250e+000  9.4460253e-005
  4.0449842e+000  9.4566960e-005
  4.3162714e+000  9.4725193e-005
  4.5875587e+000  9.4874291e-005
  4.8588459e+000  9.5014905e-005
  5.1301331e+000  9.5147665e-005
  5.4014204e+000  9.5273170e-005
  5.6727076e+000  9.5391994e-005
  6.1531587e+000  9.5587666e-005
  6.6336098e+000  9.5766775e-005
  7.1140609e+000  9.5931708e-005
  7.5945120e+000  9.6084548e-005
  8.0749632e+000  9.6227083e-005
  8.5554143e+000  9.6360874e-005
  9.1946949e+000  9.6527576e-005
  9.8339755e+000  9.6683712e-005
  1.0473256e+001  9.6831342e-005
  1.1112537e+001  9.6972163e-005
  1.1751817e+001  9.7107479e-005
  1.2391098e+001  9.7238409e-005
  1.3353236e+001  9.7428961e-005
  1.4315374e+001  9.7613595e-005
  1.5277512e+001  9.7793837e-005
  1.6239649e+001  9.7970770e-005
  1.7201787e+001  9.8145170e-005
  1.8163925e+001  9.8317570e-005
  1.9683598e+001  9.8586686e-005
  2.1203271e+001  9.8852602e-005
  2.2722944e+001  9.9115787e-005
  2.4242617e+001  9.9376519e-005
  2.5762290e+001  9.9634955e-005
  2.7281963e+001  9.9891161e-005
  2.8893574e+001  1.0016045e-004
  3.0505185e+001  1.0042726e-004
  3.2116797e+001  1.0069158e-004
  3.3728408e+001  1.0095342e-004
  3.5340019e+001  1.0121278e-004
  3.6951630e+001  1.0146966e-004
  3.8819146e+001  1.0176425e-004
  4.0686663e+001  1.0205553e-004
  4.2554179e+001  1.0234353e-004
  4.4421695e+001  1.0262828e-004
  4.6289211e+001  1.0290980e-004
  4.8156727e+001  1.0318812e-004
  4.8756727e+001  1.0327687e-004
  4.9356727e+001  1.0336529e-004
  4.9956727e+001  1.0345339e-004
  4.9972927e+001  1.0345576e-004
  4.9989127e+001  1.0345814e-004
  4.9993987e+001  1.0345885e-004
  4.9998847e+001  1.0345956e-004
  4.9999918e+001  1.0345972e-004
  4.9999992e+001  1.0345973e-004
  5.0000000e+001  1.0345973e-004
  5.0000001e+001  1.0345973e-004
  5.0000002e+001  1.0345973e-004
  5.0000003e+001  1.0345973e-004
  5.0000004e+001  1.0345973e-004
  5.0000005e+001  1.0345973e-004
  5.0000006e+001  1.0345973e-004
  5.0000007e+001  1.0345973e-004
  5.0000008e+001  1.0345973e-004
  5.0000010e+001  1.0345973e-004
  5.0000012e+001  1.0345973e-004
  5.0000013e+001  1.0345973e-004
  5.0000015e+001  1.0345973e-004
  5.0000023e+001  1.0345973e-004
  5.0000031e+001  1.0345973e-004
  5.0000040e+001  1.0345974e-004
  5.0000048e+001  1.0345974e-004
  5.0000129e+001  1.0345974e-004
  5.0000211e+001  1.0345974e-004
  5.0000292e+001  1.0345973e-004
  5.0000374e+001  1.0345971e-004
  5.0000670e+001  1.0345959e-004
  5.0000965e+001  1.0345936e-004
  5.0001261e+001  1.0345902e-004
  5.0001556e+001  1.0345857e-004
  5.0001852e+001  1.0345801e-004
  5.0002416e+001  1.0345663e-004
  5.0002981e+001  1.0345485e-004
  5.0003546e+001  1.0345269e-004
  5.0004110e+001  1.0345016e-004
  5.0004675e+001  1.0344731e-004
  5.0005496e+001  1.0344268e-004
  5.0006317e+001  1.0343757e-004
  5.0007137e+001  1.0343216e-004
  5.0007958e+001  1.0342658e-004
  5.0008779e+001  1.0342099e-004
  5.0009777e+001  1.0341440e-004
  5.0010775e+001  1.0340828e-004
  5.0011773e+001  1.0340286e-004
  5.0012771e+001  1.0339834e-004
  5.0013769e+001  1.0339491e-004
  5.0014767e+001  1.0339271e-004
  5.0016062e+001  1.0339188e-004
  5.0017356e+001  1.0339353e-004
  5.0018651e+001  1.0339780e-004
  5.0019945e+001  1.0340476e-004
  5.0021240e+001  1.0341446e-004
  5.0022534e+001  1.0342687e-004
  5.0023861e+001  1.0344239e-004
  5.0025188e+001  1.0346068e-004
  5.0026514e+001  1.0348164e-004
  5.0027841e+001  1.0350520e-004
  5.0029167e+001  1.0353123e-004
  5.0030494e+001  1.0355963e-004
  5.0031821e+001  1.0359028e-004
  5.0033411e+001  1.0362983e-004
  5.0035001e+001  1.0367224e-004
  5.0036591e+001  1.0371732e-004
  5.0038182e+001  1.0376489e-004
  5.0039772e+001  1.0381475e-004
  5.0041362e+001  1.0386674e-004
  5.0042952e+001  1.0392070e-004
  5.0044543e+001  1.0397647e-004
  5.0046133e+001  1.0403391e-004
  5.0047723e+001  1.0409289e-004
  5.0049313e+001  1.0415328e-004
  5.0050904e+001  1.0421498e-004
  5.0052494e+001  1.0427787e-004
  5.0054084e+001  1.0434185e-004
  5.0055674e+001  1.0440684e-004
  5.0057265e+001  1.0447275e-004
  5.0058855e+001  1.0453951e-004
  5.0060445e+001  1.0460704e-004
  5.0062035e+001  1.0467529e-004
  5.0063626e+001  1.0474420e-004
  5.0065216e+001  1.0481370e-004
  5.0066815e+001  1.0488416e-004
  5.0068414e+001  1.0495513e-004
  5.0070013e+001  1.0502657e-004
  5.0071613e+001  1.0509845e-004
  5.0073212e+001  1.0517073e-004
  5.0074811e+001  1.0524339e-004
  5.0076410e+001  1.0531640e-004
  5.0078338e+001  1.0540483e-004
  5.0080266e+001  1.0549369e-004
  5.0082194e+001  1.0558294e-004
  5.0084122e+001  1.0567256e-004
  5.0086050e+001  1.0576252e-004
  5.0087978e+001  1.0585280e-004
  5.0089905e+001  1.0594337e-004
  5.0092266e+001  1.0605464e-004
  5.0094626e+001  1.0616631e-004
  5.0096987e+001  1.0627833e-004
  5.0099347e+001  1.0639071e-004
  5.0101708e+001  1.0650342e-004
  5.0104068e+001  1.0661644e-004
  5.0106428e+001  1.0672977e-004
  5.0109451e+001  1.0687532e-004
  5.0112474e+001  1.0702135e-004
  5.0115497e+001  1.0716782e-004
  5.0118520e+001  1.0731472e-004
  5.0121543e+001  1.0746206e-004
  5.0124566e+001  1.0760981e-004
  5.0127589e+001  1.0775797e-004
  5.0131718e+001  1.0796102e-004
  5.0135847e+001  1.0816481e-004
  5.0139977e+001  1.0836934e-004
  5.0144106e+001  1.0857460e-004
  5.0148236e+001  1.0878058e-004
  5.0152365e+001  1.0898727e-004
  5.0156494e+001  1.0919467e-004
  5.0162837e+001  1.0951459e-004
  5.0169179e+001  1.0983616e-004
  5.0175522e+001  1.1015936e-004
  5.0181864e+001  1.1048418e-004
  5.0188207e+001  1.1081061e-004
  5.0194549e+001  1.1113863e-004
  5.0205760e+001  1.1172230e-004
  5.0216971e+001  1.1231087e-004
  5.0228182e+001  1.1290430e-004
  5.0239393e+001  1.1350252e-004
  5.0250604e+001  1.1410551e-004
  5.0261815e+001  1.1471322e-004
  5.0275253e+001  1.1544786e-004
  5.0288691e+001  1.1618917e-004
  5.0302130e+001  1.1693712e-004
  5.0315568e+001  1.1769166e-004
  5.0329006e+001  1.1845273e-004
  5.0342444e+001  1.1922030e-004
  5.0359702e+001  1.2021550e-004
  5.0376960e+001  1.2122125e-004
  5.0394218e+001  1.2223749e-004
  5.0411476e+001  1.2326411e-004
  5.0428734e+001  1.2430105e-004
  5.0445992e+001  1.2534823e-004
  5.0466986e+001  1.2663578e-004
  5.0487980e+001  1.2793823e-004
  5.0508973e+001  1.2925546e-004
  5.0529967e+001  1.3058732e-004
  5.0550961e+001  1.3193368e-004
  5.0571954e+001  1.3329442e-004
  5.0596246e+001  1.3488666e-004
  5.0620537e+001  1.3649774e-004
  5.0644828e+001  1.3812747e-004
  5.0669119e+001  1.3977563e-004
  5.0693410e+001  1.4144202e-004
  5.0717702e+001  1.4312640e-004
  5.0741993e+001  1.4482858e-004
  5.0775684e+001  1.4721849e-004
  5.0809376e+001  1.4964162e-004
  5.0843067e+001  1.5209734e-004
  5.0876759e+001  1.5458507e-004
  5.0910450e+001  1.5710417e-004
  5.0944142e+001  1.5965402e-004
  5.0977833e+001  1.6223400e-004
  5.1023047e+001  1.6574251e-004
  5.1068261e+001  1.6930255e-004
  5.1113474e+001  1.7291253e-004
  5.1158688e+001  1.7657084e-004
  5.1203901e+001  1.8027586e-004
  5.1249115e+001  1.8402596e-004
  5.1294329e+001  1.8781950e-004
  5.1359883e+001  1.9339343e-004
  5.1425437e+001  1.9905020e-004
  5.1490991e+001  2.0478479e-004
  5.1556545e+001  2.1059225e-004
  5.1622099e+001  2.1646766e-004
  5.1687653e+001  2.2240622e-004
  5.1753207e+001  2.2840323e-004
  5.1829494e+001  2.3544966e-004
  5.1905781e+001  2.4256215e-004
  5.1982068e+001  2.4973408e-004
  5.2058355e+001  2.5695922e-004
  5.2134642e+001  2.6423172e-004
  5.2210929e+001  2.7154613e-004
  5.2287216e+001  2.7889744e-004
  5.2376784e+001  2.8756956e-004
  5.2466353e+001  2.9627972e-004
  5.2555921e+001  3.0502220e-004
  5.2645489e+001  3.1379218e-004
  5.2735058e+001  3.2258568e-004
  5.2824626e+001  3.3139954e-004
  5.2914194e+001  3.4023141e-004
  5.3005956e+001  3.4929658e-004
