  0.0000000e+000 -6.5577539e-004
  8.4790089e-013 -6.5577539e-004
  5.3421616e-005 -6.5424019e-004
  1.0684323e-004 -6.5270513e-004
  1.6026485e-004 -6.5119287e-004
  4.1821197e-004 -6.4406005e-004
  6.7615909e-004 -6.3717783e-004
  9.3410621e-004 -6.3058428e-004
  1.1920533e-003 -6.2427536e-004
  1.6538778e-003 -6.1371560e-004
  2.1157023e-003 -6.0405859e-004
  2.5775267e-003 -5.9543543e-004
  3.0393512e-003 -5.8786251e-004
  3.8249180e-003 -5.7763751e-004
  4.6104847e-003 -5.7075858e-004
  5.3960515e-003 -5.6785271e-004
  6.1816183e-003 -5.6933982e-004
  6.9671850e-003 -5.7541533e-004
  8.0832349e-003 -5.9322849e-004
  9.1992848e-003 -6.2283744e-004
  1.0315335e-002 -6.6539445e-004
  1.1431385e-002 -7.2203000e-004
  1.2547435e-002 -7.9366496e-004
  1.3663484e-002 -8.8101977e-004
  1.5484972e-002 -1.0585412e-003
  1.7306460e-002 -1.2799054e-003
  1.9127948e-002 -1.5451984e-003
  2.0949436e-002 -1.8520766e-003
  2.2770924e-002 -2.1982997e-003
  2.4592411e-002 -2.5808858e-003
  2.6413899e-002 -2.9965591e-003
  2.8868329e-002 -3.6030396e-003
  3.1322759e-002 -4.2553694e-003
  3.3777189e-002 -4.9460412e-003
  3.6231619e-002 -5.6683649e-003
  3.8686049e-002 -6.4165143e-003
  4.1140479e-002 -7.1854866e-003
  4.3594909e-002 -7.9710470e-003
  4.6670839e-002 -8.9736147e-003
  4.9746769e-002 -9.9910740e-003
  5.2822699e-002 -1.1019334e-002
  5.5898628e-002 -1.2054509e-002
  5.8974558e-002 -1.3094441e-002
  6.2050488e-002 -1.4137074e-002
  6.5126418e-002 -1.5180746e-002
  6.9356361e-002 -1.6615716e-002
  7.3586303e-002 -1.8048447e-002
  7.7816245e-002 -1.9477491e-002
  8.2046188e-002 -2.0901895e-002
  8.6276130e-002 -2.2321081e-002
  9.0506072e-002 -2.3734679e-002
  9.4736015e-002 -2.5142443e-002
  1.0083914e-001 -2.7163079e-002
  1.0694226e-001 -2.9171165e-002
  1.1304539e-001 -3.1166604e-002
  1.1914851e-001 -3.3149530e-002
  1.2525164e-001 -3.5120106e-002
  1.3135476e-001 -3.7078487e-002
  1.3745789e-001 -3.9024805e-002
  1.4383964e-001 -4.1047218e-002
  1.5022138e-001 -4.3056751e-002
  1.5660313e-001 -4.5053535e-002
  1.6298488e-001 -4.7037693e-002
  1.6936662e-001 -4.9009325e-002
  1.7574837e-001 -5.0968524e-002
  1.8475292e-001 -5.3711933e-002
  1.9375747e-001 -5.6430945e-002
  2.0276203e-001 -5.9125712e-002
  2.1176658e-001 -6.1796352e-002
  2.2077113e-001 -6.4442966e-002
  2.2977568e-001 -6.7065641e-002
  2.2977568e-001 -6.7065639e-002
  2.4502114e-001 -7.1451658e-002
  2.6026660e-001 -7.5769505e-002
  2.7551205e-001 -8.0019396e-002
  2.9075751e-001 -8.4201589e-002
  3.0600297e-001 -8.8316364e-002
  3.2124843e-001 -9.2363948e-002
  3.4110469e-001 -9.7535414e-002
  3.6096096e-001 -1.0259424e-001
  3.8081722e-001 -1.0754151e-001
  4.0067349e-001 -1.1237828e-001
  4.2052976e-001 -1.1710586e-001
  4.4038602e-001 -1.2172563e-001
  4.6857903e-001 -1.2810282e-001
  4.9677203e-001 -1.3427062e-001
  5.2496503e-001 -1.4023384e-001
  5.5315804e-001 -1.4599761e-001
  5.8135104e-001 -1.5156746e-001
  6.0954404e-001 -1.5694887e-001
  6.4809630e-001 -1.6401242e-001
  6.8664855e-001 -1.7074822e-001
  7.2520080e-001 -1.7716958e-001
  7.6375305e-001 -1.8329007e-001
  8.0230530e-001 -1.8912328e-001
  8.4085755e-001 -1.9468193e-001
  8.9644921e-001 -2.0223868e-001
  9.5204087e-001 -2.0928569e-001
