  0.0000000e+000 -8.5693989e+001
  2.9059562e-003 -8.5666430e+001
  5.8119124e-003 -8.5638912e+001
  8.7178685e-003 -8.5611436e+001
  1.3544782e-002 -8.5565878e+001
  1.8371696e-002 -8.5520428e+001
  2.3198609e-002 -8.5475092e+001
  2.8025523e-002 -8.5429869e+001
  4.3269529e-002 -8.5288143e+001
  5.8513535e-002 -8.5147510e+001
  7.3757541e-002 -8.5007952e+001
  1.3426517e-001 -8.4463305e+001
  1.9477280e-001 -8.3933746e+001
  2.5528044e-001 -8.3418502e+001
  3.1578807e-001 -8.2916672e+001
  4.3800206e-001 -8.1940558e+001
  5.6021604e-001 -8.1009064e+001
  6.8243003e-001 -8.0116362e+001
  8.0464401e-001 -7.9257501e+001
  9.2685800e-001 -7.8428222e+001
  1.1146057e+000 -7.7203633e+001
  1.3023534e+000 -7.6028432e+001
  1.4901011e+000 -7.4892707e+001
  1.6778488e+000 -7.3788133e+001
  1.8655965e+000 -7.2707572e+001
  2.0533442e+000 -7.1644785e+001
  2.2660925e+000 -7.0454946e+001
  2.4788409e+000 -6.9273542e+001
  2.6915893e+000 -6.8093896e+001
  2.9043377e+000 -6.6909508e+001
  3.1170861e+000 -6.5713588e+001
  3.2792015e+000 -6.4789868e+001
  3.4413169e+000 -6.3850856e+001
  3.6034324e+000 -6.2891233e+001
  3.7271856e+000 -6.2140515e+001
  3.8509389e+000 -6.1369374e+001
  3.9746921e+000 -6.0571950e+001
  4.0657819e+000 -5.9963632e+001
  4.1568717e+000 -5.9332354e+001
  4.2479614e+000 -5.8672230e+001
  4.3170099e+000 -5.8147867e+001
  4.3860584e+000 -5.7597789e+001
  4.4551069e+000 -5.7015903e+001
  4.5107900e+000 -5.6518062e+001
  4.5664732e+000 -5.5988685e+001
  4.6221563e+000 -5.5420361e+001
  4.6673379e+000 -5.4923918e+001
  4.7125195e+000 -5.4388380e+001
  4.7577011e+000 -5.3804489e+001
  4.7944146e+000 -5.3286035e+001
  4.8311281e+000 -5.2718706e+001
  4.8678417e+000 -5.2090792e+001
  4.8979638e+000 -5.1519541e+001
  4.9280859e+000 -5.0885467e+001
  4.9582079e+000 -5.0173231e+001
  4.9883300e+000 -4.9362180e+001
  4.9946783e+000 -4.9176236e+001
  4.9983230e+000 -4.9066820e+001
  4.9994919e+000 -4.9031302e+001
  5.0004332e+000 -4.9006672e+001
  5.0011990e+000 -4.8989682e+001
  5.0019648e+000 -4.8973612e+001
  5.0027307e+000 -4.8957446e+001
  5.0034965e+000 -4.8940991e+001
  5.0042623e+000 -4.8924360e+001
  5.0059997e+000 -4.8886352e+001
  5.0077371e+000 -4.8847878e+001
  5.0094744e+000 -4.8808932e+001
  5.0112118e+000 -4.8769501e+001
  5.0178056e+000 -4.8615361e+001
  5.0243994e+000 -4.8453833e+001
  5.0309932e+000 -4.8284629e+001
  5.0375870e+000 -4.8107444e+001
  5.0441808e+000 -4.7921928e+001
  5.0616621e+000 -4.7386456e+001
  5.0791433e+000 -4.6780363e+001
  5.0966245e+000 -4.6092155e+001
  5.1141057e+000 -4.5307007e+001
  5.1315870e+000 -4.4405930e+001
  5.1455719e+000 -4.3585823e+001
  5.1595568e+000 -4.2660780e+001
  5.1735417e+000 -4.1612071e+001
  5.1841006e+000 -4.0725062e+001
  5.1898593e+000 -4.0202361e+001
